"id";"city";"country";"region";"short_description";"latitude";"longitude";"budget_level";"culture";"adventure";"nature";"beaches";"nightlife";"cuisine";"wellness";"urban";"remoteness";"creative_city_category";"creative_city_year";"unesco_wh_count";"unesco_wh_names"
"cc8ddc39-c410-4a92-aefc-09cfee5dbc79";"Yangon";"Myanmar";"asia";"Bustling streets filled with vibrant markets, golden pagodas glistening in the sun, and the warm smiles of locals create a welcoming energy.";"16796712";"96160991";"Budget";"4";"3";"3";"1";"2";"4";"3";"3";"2";"None";"0";"0";"None"
"15583c28-1e8a-46d5-b4c2-342b99cdb091";"Lima";"Peru";"south_america";"A lively blend of colonial charm and vibrant modernity, with bustling markets, ocean views, and the tantalizing aroma of street food.";"-12062106";"-77036525";"Mid-range";"5";"3";"3";"2";"4";"5";"3";"4";"2";"None";"0";"1";"Historic Centre of Lima"
"676ac4da-c47a-4027-bc2e-8794a836fcf6";"Iguazu Falls";"Argentina";"south_america";"The thunderous roar of cascading water and the lush embrace of the surrounding rainforest create an awe-inspiring natural spectacle.";"-25692532";"-54441114";"Mid-range";"3";"5";"5";"1";"2";"3";"3";"2";"4";"None";"0";"1";"Iguazu National Park"
"40236b15-2f9a-482a-8454-72ebd9dfed1b";"Santa Marta";"Colombia";"south_america";"Golden beaches meet lush mountains, creating a laid-back vibe where you can savor fresh seafood and vibrant sunsets by the sea.";"11232094";"-74195091";"Budget";"4";"4";"5";"4";"3";"4";"3";"3";"4";"None";"0";"0";"None"
"61367a40-b3c0-49c2-8f41-7d0b15056f03";"Cali";"Colombia";"south_america";"Lively streets filled with salsa rhythms, vibrant street art, and the aroma of empanadas create an infectious energy that's hard to resist.";"3451998";"-76532525";"Budget";"4";"3";"3";"2";"5";"4";"3";"3";"2";"None";"0";"0";"None"
"2e1f1b6c-cf05-4393-b747-151592f27e7a";"Cancun";"Mexico";"north_america";"Powdery white sand beaches, turquoise waters, and lively nightlife create a vibrant atmosphere perfect for both relaxation and adventure.";"21152746";"-86842576";"Mid-range";"3";"4";"3";"5";"5";"4";"4";"3";"2";"None";"0";"0";"None"
"917e3c0b-4f5f-4333-b873-ccd8836da874";"San Antonio";"United States";"north_america";"Historic missions and lively riverside pathways invite you to wander through a city rich with cultural charm and Texan hospitality.";"29424600";"-98495140";"Mid-range";"4";"3";"3";"1";"3";"4";"3";"4";"2";"Gastronomy";"2017";"1";"San Antonio Missions"
"87be4d07-b23b-4477-a76e-a6649b328789";"Malaga";"Spain";"europe";"Sun-drenched beaches, vibrant tapas bars, and historic architecture create a lively yet relaxed atmosphere that invites leisurely exploration and indulgence.";"36721302";"-4421636";"Mid-range";"4";"3";"3";"4";"4";"4";"3";"4";"2";"None";"0";"1";"Antequera Dolmens Site"
"a0200fc5-19ef-4717-9121-04e93ef60ae9";"Medellín";"Colombia";"south_america";"Lush green hills surround a vibrant city buzzing with music, art, and the warmth of its welcoming people, offering endless exploration.";"6269732";"-75602559";"Mid-range";"4";"4";"3";"1";"4";"4";"3";"4";"2";"Music";"2015";"0";"None"
"1a386d6a-e1e0-4c8d-b452-ba6851cd56f6";"Granada (Spain)";"Spain";"europe";"Winding cobblestone streets lead to vibrant plazas filled with the aromas of tapas, while the Alhambra's majestic presence captivates with its historic allure.";"37173499";"-3599533";"Mid-range";"5";"3";"3";"2";"4";"5";"3";"4";"2";"Literature";"2014";"1";"Alhambra, Generalife and Albayzín, Granada"
"5d00db66-5d2c-450b-be1d-9c9bde506ac0";"Linz";"Austria";"europe";"A blend of historic charm and modern innovation, with riverside walks, vibrant arts scenes, and a welcoming atmosphere that invites exploration.";"48305907";"14286198";"Mid-range";"4";"2";"3";"1";"3";"3";"3";"4";"2";"Media Arts";"2014";"0";"None"
"ae4f0783-8381-40aa-a59f-21ac90f3ac43";"Leipzig";"Germany";"europe";"Charming cobblestone streets, vibrant arts scene, and lively music venues create a welcoming vibe that's both culturally rich and refreshingly laid-back.";"51340632";"12374732";"Mid-range";"4";"2";"3";"1";"4";"4";"3";"4";"2";"None";"0";"1";"Naumburg Cathedral"
"63063324-d84d-44b2-9329-8f80e881d2db";"Hue";"Vietnam";"asia";"Ancient temples and serene riverside views offer a peaceful escape, with fragrant street food and friendly locals adding to the charm.";"16463932";"107586338";"Budget";"5";"3";"3";"2";"2";"4";"3";"3";"4";"None";"0";"1";"Complex of Hué Monuments"
"e404bce8-ac29-4a27-bc11-a6e677c79ae9";"Braga";"Portugal";"europe";"Charming cobblestone streets and ancient churches create a serene atmosphere, while lively squares and local eateries offer a warm, welcoming experience.";"41551058";"-8428004";"Mid-range";"4";"2";"3";"2";"3";"4";"3";"3";"3";"Media Arts";"2017";"1";"Sanctuary of Bom Jesus do Monte in Braga"
"7cca7133-fa5c-4ef8-bf83-f9a9221130cb";"Ha Long";"Vietnam";"asia";"Misty limestone karsts rise dramatically from emerald waters, creating a serene and mystical atmosphere perfect for peaceful exploration and reflection.";"20952836";"107080000";"Budget";"3";"4";"5";"3";"2";"4";"3";"2";"4";"None";"0";"1";"Ha Long Bay - Cat Ba Archipelago"
"7501d127-18a5-4b9a-8b57-c171d707d2d8";"Manaus";"Brazil";"south_america";"A bustling gateway to the Amazon, where vibrant markets, lush rainforests, and the confluence of rivers create a unique sensory adventure.";"-3131633";"-59982504";"Mid-range";"4";"4";"5";"2";"3";"4";"3";"3";"4";"None";"0";"0";"None"
"7517208d-21a3-426b-9489-798ff1e26967";"San Andrés";"Colombia";"south_america";"Turquoise waters, vibrant coral reefs, and a laid-back island vibe invite you to unwind and enjoy the sun-drenched beaches and local culture.";"12537597";"-81720415";"Mid-range";"2";"4";"4";"5";"3";"3";"3";"2";"4";"None";"0";"0";"None"
"51be0fb4-70bd-42c9-90d2-1f3d18ac005c";"Búzios";"Brazil";"south_america";"Charming cobblestone streets lined with vibrant boutiques and cozy beachside bars create a laid-back vibe perfect for unwinding and soaking up the sun.";"-22759780";"-41887526";"Mid-range";"3";"4";"4";"5";"4";"4";"3";"2";"3";"None";"0";"0";"None"
"7aed9c1b-6faa-4177-aea9-2c32c6ca34f9";"Florianópolis";"Brazil";"south_america";"A blend of vibrant beaches, lush greenery, and lively markets creates a laid-back yet energetic vibe perfect for unwinding and exploring.";"-27597300";"-48549609";"Mid-range";"3";"4";"5";"5";"4";"4";"3";"4";"3";"None";"0";"0";"None"
"5407caa2-9db7-4bcb-af71-00b5f8146bf0";"San Carlos de Bariloche";"Argentina";"south_america";"Nestled in the Andes, this destination offers stunning lake views, cozy alpine-style chalets, and a sense of tranquility amidst breathtaking natural beauty.";"-41133478";"-71310147";"Mid-range";"3";"5";"5";"2";"3";"4";"3";"3";"4";"None";"0";"0";"None"
"2dddf603-1db5-4f2f-a38b-0ca221a2c029";"Niagara Falls";"Canada";"north_america";"Roaring waters cascade with breathtaking power, mist hangs in the air, and the vibrant energy of nature leaves you in awe.";"43106560";"-79063903";"Mid-range";"3";"4";"5";"2";"3";"3";"3";"3";"2";"None";"0";"0";"None"
"dbd636c4-9ea8-484d-8c03-ddd4afbef234";"Darwin";"Australia";"oceania";"A vibrant blend of tropical climate, diverse wildlife, and rich Indigenous culture creates an inviting and adventurous atmosphere for exploration and discovery.";"-12460440";"130841046";"Mid-range";"3";"4";"4";"3";"3";"3";"3";"3";"3";"None";"0";"0";"None"
"4275d73f-3ab5-4d42-a0ec-d960af797dbd";"Great Barrier Reef";"Australia";"oceania";"Crystal-clear waters teeming with vibrant marine life and coral formations create a mesmerizing underwater world perfect for exploration and awe.";"-16350000";"145900000";"Luxury";"2";"5";"5";"5";"2";"3";"3";"1";"4";"None";"0";"0";"None"
"87d97654-895c-4b23-91a9-4683b9f17ca3";"Amritsar";"India";"asia";"Golden hues of the temple shimmer in the sun, while the aroma of spices and the hum of prayers create a serene, vibrant atmosphere.";"31635665";"74878749";"Budget";"5";"2";"3";"1";"2";"5";"3";"3";"2";"None";"0";"0";"None"
"c6d2af39-1f3d-414e-a3fd-bfb3046ed797";"Machu Picchu";"Peru";"south_america";"Misty mountain peaks and ancient stone terraces create a mystical atmosphere, inviting you to explore and connect with history and nature.";"-13164422";"-72545085";"Luxury";"5";"5";"5";"1";"1";"3";"2";"1";"4";"None";"0";"1";"Historic Sanctuary of Machu Picchu"
"f8f7bb79-2b58-449d-80db-aec499bb2f24";"Antwerp";"Belgium";"europe";"Cobblestone streets lined with historic buildings, vibrant art scenes, and bustling markets create a lively yet charmingly intimate atmosphere.";"51221109";"4399708";"Mid-range";"4";"2";"2";"1";"4";"4";"3";"4";"2";"None";"0";"2";"Flemish Béguinages | Plantin-Moretus House-Workshops-Museum Complex"
"b896db96-451a-4b69-aa09-60c677573869";"Nuremberg";"Germany";"europe";"Charming medieval streets, vibrant markets, and a rich history offer a delightful blend of old-world charm and modern vibrancy.";"49453872";"11077298";"Mid-range";"4";"2";"3";"1";"3";"4";"3";"4";"2";"None";"0";"0";"None"
"9df51067-3c5a-43b1-adad-bcd6778f096c";"Funchal";"Portugal";"europe";"Charming cobblestone streets lined with vibrant flowers, ocean breezes, and the aroma of local cuisine create a welcoming and relaxed atmosphere.";"32649649";"-16908678";"Mid-range";"4";"3";"5";"3";"3";"4";"4";"3";"4";"None";"0";"0";"None"
"7a9eddac-e034-48ef-9bfd-6c22872b0b9f";"Nuwara Eliya";"Sri Lanka";"asia";"Mist-covered hills and lush tea plantations create a cool, serene atmosphere, perfect for unwinding and soaking in nature's beauty.";"7012402";"80757161";"Budget";"3";"3";"5";"1";"2";"3";"4";"2";"4";"None";"0";"0";"None"
"721438aa-e640-4fea-a704-7c336b9e6994";"Naypyidaw";"Myanmar";"asia";"Wide, quiet streets and sprawling landscapes create a serene atmosphere, offering a unique glimpse into a city designed for calm exploration.";"19775328";"96103255";"Budget";"2";"2";"3";"1";"1";"2";"2";"2";"4";"None";"0";"0";"None"
"b899c1cb-9a0f-4ee5-bf79-dcb5eef9f5ef";"Rosario";"Argentina";"south_america";"Riverfront parks, lively streets, and a mix of modern and historic architecture create a welcoming atmosphere that's both vibrant and laid-back.";"-32959360";"-60661702";"Mid-range";"4";"3";"3";"2";"4";"4";"3";"4";"2";"None";"0";"0";"None"
"bf26a0cb-e3b3-4849-89a3-619fff9c5cec";"Nazca";"Peru";"south_america";"Endless desert landscapes meet ancient mysteries, with a quiet charm that invites you to explore its enigmatic lines and vibrant local culture.";"-14827720";"-74937062";"Budget";"4";"3";"3";"1";"2";"3";"2";"2";"4";"None";"0";"1";"Lines and Geoglyphs of Nasca and Palpa"
"969d48bd-820e-41da-baef-370028e33139";"Los Cabos";"Mexico";"north_america";"Golden beaches meet the azure sea, with vibrant nightlife and serene desert landscapes offering a captivating blend of relaxation and adventure.";"21166121";"-100936442";"Mid-range";"3";"4";"4";"5";"4";"4";"4";"3";"3";"None";"0";"0";"None"
"25a78dc9-fc62-41fb-95db-b2557dacf493";"Charleston";"United States";"north_america";"Charming cobblestone streets lined with historic homes, the scent of saltwater in the air, and a welcoming Southern hospitality create a warm atmosphere.";"32788436";"-79939930";"Mid-range";"4";"3";"3";"3";"3";"5";"3";"3";"3";"None";"0";"0";"None"
"f995d5c0-49d2-495e-890e-c6aa0eda12d6";"Cozumel";"Mexico";"north_america";"Crystal-clear waters, lively coral reefs, and gentle ocean breezes create a serene paradise perfect for snorkeling, diving, and unwinding by the beach.";"20432059";"-86920690";"Mid-range";"3";"4";"4";"5";"3";"4";"3";"2";"4";"None";"0";"0";"None"
"9e8b73c7-88c3-44f5-ba9c-9f38389e0a27";"Lille";"France";"europe";"Charming cobblestone streets, vibrant squares, and a mix of Flemish and French influences create a welcoming atmosphere full of character and warmth.";"50636565";"3063528";"Mid-range";"4";"2";"2";"1";"3";"4";"3";"4";"2";"None";"0";"2";"Notre-Dame Cathedral in Tournai | Nord-Pas de Calais Mining Basin"
"f5d28e62-c1af-48f7-b421-abfc658ec04a";"Arica";"Chile";"south_america";"Sun-drenched coastal vibes mix with desert landscapes, offering a unique blend of serene beaches and captivating cultural history.";"-18478528";"-70321139";"Budget";"3";"4";"4";"4";"3";"3";"3";"2";"4";"None";"0";"1";"Settlement and Artificial Mummification of the Chinchorro Culture in the Arica and Parinacota Region"
"46c37e19-a316-4859-af1f-ceeb0405c996";"Plitvice Lakes";"Croatia";"europe";"Wandering through lush forests and cascading waterfalls, you'll feel a serene connection with nature, surrounded by vibrant turquoise lakes and tranquil pathways.";"44852301";"15590349";"Mid-range";"2";"4";"5";"1";"1";"3";"3";"1";"4";"None";"0";"1";"Plitvice Lakes National Park"
"be2239a3-3b9f-4d90-bc3a-895bb5bb716c";"Taupo";"New Zealand";"oceania";"Nestled by a sparkling lake and surrounded by geothermal wonders, this place offers a serene escape with stunning natural beauty and adventure.";"-38686619";"176069477";"Mid-range";"3";"5";"5";"2";"3";"3";"4";"2";"4";"None";"0";"0";"None"
"44aaa492-d7a7-43bb-a9bf-4f0ecc209def";"Yellowstone National Park";"United States";"north_america";"Expansive landscapes filled with geysers, hot springs, and diverse wildlife create an awe-inspiring experience of natural beauty and tranquility.";"44620088";"-110560689";"Mid-range";"2";"5";"5";"1";"1";"2";"3";"1";"5";"None";"0";"1";"Yellowstone National Park"
"ba3d2dcb-3018-423f-8ede-9d98932aaf84";"Key West";"United States";"north_america";"Sun-drenched streets with a laid-back vibe, vibrant art scenes, and ocean breezes create a carefree, tropical escape full of charm.";"24554826";"-81802072";"Luxury";"3";"4";"4";"5";"4";"4";"3";"3";"3";"None";"0";"0";"None"
"7896af24-7851-4897-875f-8cc5a6b0db3d";"Dunedin";"New Zealand";"oceania";"Charming streets lined with historic architecture and lush greenery create a peaceful atmosphere, inviting leisurely strolls and moments of quiet reflection.";"-45874098";"170503575";"Mid-range";"4";"3";"4";"3";"3";"3";"3";"3";"4";"Literature";"2014";"0";"None"
"9a10528e-3c25-4940-87d2-8128bf30ebf6";"Kangaroo Island";"Australia";"oceania";"Wild landscapes and pristine beaches create a serene escape, where you can encounter unique wildlife and feel truly connected to nature.";"-35818263";"137156612";"Mid-range";"3";"4";"5";"4";"2";"3";"3";"1";"5";"None";"0";"0";"None"
"a1214554-4336-4df9-a684-9cf732fa5e4d";"Bay of Islands";"New Zealand";"oceania";"Lush green islands dotting azure waters, where dolphins play and sunsets paint the sky, create a serene escape from the everyday.";"-35255008";"174162673";"Mid-range";"3";"4";"5";"4";"2";"3";"3";"2";"4";"None";"0";"0";"None"
"b5e5c850-d1b7-4e4e-a033-6d3ca99ec5f2";"Aarhus";"Denmark";"europe";"Charming streets lined with modern architecture and cozy cafes create a welcoming atmosphere, with a vibrant cultural scene that feels refreshingly authentic.";"56149627";"10213404";"Mid-range";"4";"2";"3";"3";"3";"4";"3";"4";"3";"None";"0";"0";"None"
"698a9015-6471-435f-ba0b-7abe02719fc7";"Vancouver Island";"Canada";"north_america";"Lush rainforests, rugged coastlines, and charming towns create an inviting atmosphere, perfect for outdoor adventures and tranquil moments by the sea.";"49592949";"-125702557";"Mid-range";"3";"4";"5";"4";"2";"3";"4";"2";"4";"None";"0";"0";"None"
"91ace5e5-3303-4877-bc9d-7e024b7709f7";"Savusavu";"Fiji";"oceania";"Tucked away on a tranquil bay, this tropical haven offers lush landscapes, warm ocean breezes, and a welcoming, laid-back island vibe.";"-16780218";"179332895";"Mid-range";"3";"4";"5";"5";"2";"3";"4";"2";"5";"None";"0";"0";"None"
"978b5150-6f7a-49df-948b-6100df026098";"Bristol";"United Kingdom";"europe";"Historic streets lined with vibrant street art and cozy pubs create a lively yet laid-back atmosphere perfect for leisurely exploration.";"51453802";"-2597298";"Mid-range";"4";"3";"3";"2";"4";"4";"3";"4";"2";"Film";"2017";"0";"None"
"69490fbc-853e-444e-87e4-b746d4798476";"Rovaniemi";"Finland";"europe";"Snow-draped forests, cozy log cabins, and the ethereal dance of the Northern Lights create a magical winter wonderland experience.";"66502565";"25731220";"Mid-range";"3";"4";"5";"1";"2";"3";"3";"2";"4";"None";"0";"0";"None"
"b5c30c5f-7fb4-4604-9a99-400be0c251d8";"Viña del Mar";"Chile";"south_america";"Ocean breezes, golden beaches, and vibrant gardens create a laid-back vibe, perfect for leisurely strolls and soaking in coastal beauty.";"-33024453";"-71551763";"Mid-range";"3";"3";"4";"4";"4";"4";"3";"4";"2";"None";"0";"0";"None"
"f38b9348-e581-4de5-bafa-1efb5c28e458";"Nelson";"New Zealand";"oceania";"Sun-drenched coastal charm with vibrant markets and lush vineyards invites a laid-back exploration of art, nature, and local flavors.";"-41271084";"173283675";"Mid-range";"3";"4";"5";"3";"2";"3";"3";"3";"4";"None";"0";"0";"None"
"778d28df-a4fa-4328-896e-4a9f80216fda";"Maun";"Botswana";"africa";"A gateway to the Okavango Delta, offering a serene blend of wildlife sounds, warm sunsets, and the gentle flow of the river.";"-19986095";"23422435";"Mid-range";"3";"5";"5";"1";"2";"3";"3";"2";"4";"None";"0";"0";"None"
"44fb18eb-2641-46ab-b3fa-df6870ba3c74";"Gothenburg";"Sweden";"europe";"A charming city with picturesque canals, lush parks, and a vibrant cultural scene, making every stroll feel both refreshing and inspiring.";"57707232";"11967017";"Mid-range";"4";"3";"4";"3";"3";"4";"3";"4";"3";"Literature";"2021";"0";"None"
"8c8c7203-2a45-44ba-9fb2-b5158104375e";"Manchester";"United Kingdom";"europe";"Industrial heritage meets modern creativity, where lively music scenes and diverse eateries fill the vibrant streets with energetic charm and cultural depth.";"53479489";"-2245114";"Mid-range";"4";"2";"2";"1";"4";"4";"3";"4";"2";"Literature";"2017";"1";"Jodrell Bank Observatory"
